Recall,Precision
1.0,0.015634007022202037
0.9575418994413408,0.0185389490990114
0.9553072625698324,0.03276615313865256
0.9530726256983241,0.036703958691910496
0.9508379888268157,0.03717943116780986
0.9508379888268157,0.03775342708841666
0.9463687150837988,0.06606348958739568
0.9452513966480447,0.06967550650634162
0.9441340782122905,0.07731722938969714
0.9351955307262569,0.10523007291928589
0.9284916201117318,0.13735537190082645
0.9251396648044693,0.14322781525687597
0.924022346368715,0.14521510096575943
0.924022346368715,0.14699608958407395
0.924022346368715,0.1482078853046595
0.924022346368715,0.15121594441396966
0.9173184357541899,0.16136006289308177
0.9039106145251397,0.2259776536312849
0.9027932960893855,0.22993739328400684
0.8983240223463688,0.2444512009729401
0.8972067039106145,0.24647022713321057
0.888268156424581,0.297976011994003
0.8871508379888268,0.2998489425981873
0.8871508379888268,0.3015571591340676
0.8860335195530726,0.3064142194744977
0.8837988826815643,0.31326732673267327
0.8837988826815643,0.3177983125753315
0.88268156424581,0.3236378533387956
0.8793296089385475,0.32615002072109406
0.8793296089385475,0.3326289095519865
0.8770949720670391,0.3544018058690745
0.8770949720670391,0.3614180478821363
0.8770949720670391,0.37221431958274065
0.8770949720670391,0.37559808612440193
0.8770949720670391,0.37776708373435997
0.8715083798882681,0.40582726326742974
0.8715083798882681,0.40667361835245047
0.864804469273743,0.4170258620689655
0.864804469273743,0.419284940411701
0.8636871508379889,0.4196525515743757
0.8625698324022346,0.43200895355344154
0.8603351955307262,0.4534746760895171
0.8592178770949721,0.4561091340450771
0.8581005586592179,0.4601557819053325
0.8569832402234637,0.46372430471584036
0.8513966480446927,0.4729981378026071
0.8513966480446927,0.4783427495291902
0.8502793296089386,0.47952110901071204
0.8491620111731844,0.49254698639014904
0.8491620111731844,0.4960835509138381
0.8357541899441341,0.5263898662913441
0.8357541899441341,0.5282485875706214
0.8189944134078212,0.5868694955964772
0.8156424581005587,0.5939788445890968
0.8134078212290503,0.5938009787928222
0.8134078212290503,0.6016528925619835
0.8089385474860336,0.6043405676126878
0.8089385474860336,0.605857740585774
0.8044692737430168,0.6122448979591837
0.7966480446927374,0.62
0.7910614525139665,0.6287744227353463
0.7910614525139665,0.6321428571428571
0.7854748603351955,0.6361990950226244
0.7854748603351955,0.6396724294813467
0.7821229050279329,0.6451612903225806
0.7653631284916201,0.6947261663286004
0.7653631284916201,0.6982670744138634
0.7642458100558659,0.7015384615384616
0.7642458100558659,0.7029804727646455
0.7620111731843575,0.7038183694530443
0.7620111731843575,0.7082035306334372
0.7597765363128491,0.7098121085594989
0.7575418994413408,0.7174603174603175
0.7474860335195531,0.745819397993311
0.7441340782122905,0.7620137299771167
0.7441340782122905,0.7672811059907834
0.740782122905028,0.7736289381563594
0.7363128491620111,0.7808056872037915
0.7106145251396648,0.8040455120101138
0.7094972067039106,0.8089171974522293
0.7094972067039106,0.8130601792573624
0.7094972067039106,0.8182989690721649
0.7039106145251397,0.8235294117647058
0.7027932960893855,0.8287220026350461
0.7027932960893855,0.8309114927344782
0.7016759776536313,0.8328912466843501
0.6994413407821229,0.835781041388518
0.6972067039106146,0.8364611260053619
0.6882681564245811,0.8615384615384616
0.6770949720670391,0.8681948424068768
0.6715083798882682,0.872278664731495
0.6692737430167598,0.8782991202346041
0.6625698324022347,0.8798219584569733
0.6603351955307263,0.8807749627421758
0.6558659217877095,0.8867069486404834
0.6536312849162011,0.8904109589041096
0.6491620111731844,0.8911042944785276
0.6368715083798883,0.8976377952755905
0.6335195530726258,0.8971518987341772
0.6290502793296089,0.9022435897435898
0.6268156424581005,0.9033816425120773
0.6156424581005586,0.9032786885245901
0.6089385474860335,0.9098497495826378
0.6033519553072626,0.9106239460370995
0.5955307262569832,0.9111111111111111
0.5899441340782123,0.9150779896013865
0.5888268156424581,0.9165217391304348
0.587709497206704,0.9179755671902269
0.5832402234636872,0.9173989455184535
0.5798882681564246,0.9202127659574468
0.5698324022346368,0.9272727272727272
0.5608938547486033,0.9296296296296296
0.5564245810055866,0.930841121495327
0.5497206703910614,0.9300567107750473
0.5251396648044693,0.9288537549407114
0.0,1.0
