False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.00012421919363997727,0.48156424581005586,1.0
0.00014196479273140261,0.48156424581005586,0.9980937556095947
0.00014196479273140261,0.48379888268156424,0.9931092816049238
0.00017745599091425327,0.48379888268156424,0.9769912234657718
0.00017745599091425327,0.4871508379888268,0.9678618939406798
0.00019520159000567858,0.4871508379888268,0.9662362537938356
0.00019520159000567858,0.5016759776536313,0.9309620614497536
0.00021294718909710392,0.5016759776536313,0.927882430581695
0.00021294718909710392,0.5094972067039106,0.9127494266044278
0.00023069278818852923,0.5094972067039106,0.9106481987201673
0.00023069278818852923,0.5128491620111731,0.9096950210816785
0.00024843838727995455,0.5128491620111731,0.9090759487410983
0.00024843838727995455,0.5150837988826815,0.9064615944788051
0.00028392958546280523,0.5150837988826815,0.9052290322477157
0.00028392958546280523,0.5162011173184358,0.9035672817296223
0.00030167518455423057,0.5162011173184358,0.9024831844011509
0.00030167518455423057,0.5184357541899441,0.8984688183937817
0.00031942078364565585,0.5184357541899441,0.8973043272322015
0.00031942078364565585,0.5229050279329609,0.8949194713476324
0.00035491198182850654,0.5229050279329609,0.8931774289465839
0.00035491198182850654,0.524022346368715,0.8927450692289741
0.0003726575809199319,0.524022346368715,0.8921045365248438
0.0003726575809199319,0.5307262569832403,0.8801791259119833
0.00042589437819420784,0.5307262569832403,0.871046679955298
0.00042589437819420784,0.5318435754189944,0.8710072914027956
0.0004436399772856332,0.5318435754189944,0.8699931867905931
0.0004436399772856332,0.5329608938547487,0.8678321832606666
0.00046138557637705847,0.5329608938547487,0.8677824761658777
0.00046138557637705847,0.535195530726257,0.8641228153181855
0.0004791311754684838,0.535195530726257,0.8626079375254461
0.0004791311754684838,0.5374301675977654,0.8611837287607698
0.0004968767745599091,0.5374301675977654,0.8604591279919794
0.0004968767745599091,0.5418994413407822,0.8552085256696003
0.0005146223736513344,0.5418994413407822,0.8525192865080604
0.0005146223736513344,0.5441340782122905,0.8513371568419967
0.0005678591709256105,0.5441340782122905,0.8491067354702039
0.0005678591709256105,0.5452513966480447,0.8488109165176391
