Recall,Precision
1.0,0.02106320840650208
0.9344627730717788,0.6449230769230769
0.9344627730717788,0.6451215758694983
0.9344627730717788,0.645320197044335
0.9344627730717788,0.6455189405605174
0.9344627730717788,0.6457178065311152
0.9344627730717788,0.6459167950693374
0.9344627730717788,0.6461159062885327
0.9344627730717788,0.6463151403021893
0.9344627730717788,0.6465144972239358
0.9344627730717788,0.6467139771675409
0.9344627730717788,0.6469135802469136
0.9344627730717788,0.6471133065761038
0.9344627730717788,0.6473131562693021
0.9344627730717788,0.6475131294408403
0.9344627730717788,0.6477132262051916
0.9344627730717788,0.6479134466769706
0.9344627730717788,0.6481137909709338
0.9344627730717788,0.6483142592019796
0.9344627730717788,0.6485148514851485
0.9344627730717788,0.6487155679356237
0.9344627730717788,0.6489164086687307
0.9344627730717788,0.6491173737999381
0.9344627730717788,0.6493184634448576
0.9344627730717788,0.6495196777192439
0.9344627730717788,0.6497210167389956
0.9344627730717788,0.649922480620155
0.9344627730717788,0.6501240694789082
0.9344627730717788,0.6503257834315854
0.9344627730717788,0.6505276225946617
0.9344627730717788,0.6507295870847563
0.9344627730717788,0.6509316770186335
0.9344627730717788,0.6511338925132029
0.9344627730717788,0.651336233685519
0.9344627730717788,0.6515387006527821
0.9344627730717788,0.6517412935323383
0.9344627730717788,0.6519440124416797
0.9344627730717788,0.6521468574984443
0.9344627730717788,0.652349828820417
0.9344627730717788,0.6525529265255293
0.9344627730717788,0.6527561507318592
0.9344627730717788,0.6529595015576324
0.9344627730717788,0.6531629791212216
0.9344627730717788,0.6533665835411472
0.9344627730717788,0.6535703149360773
0.9344627730717788,0.6537741734248285
0.9344627730717788,0.653978159126365
0.9344627730717788,0.6541822721598003
0.9344627730717788,0.6543865126443958
0.9344627730717788,0.6545908806995627
0.9344627730717788,0.654795376444861
0.9344627730717788,0.655
0.9344627730717788,0.655204751484839
0.9344627730717788,0.6554096310193871
0.9344627730717788,0.6556146387238035
0.9340169415960767,0.6555068836045056
0.9340169415960767,0.6557120500782473
0.9340169415960767,0.6559173450219161
0.9335711101203745,0.6558095834638271
0.9335711101203745,0.6560150375939849
0.9335711101203745,0.6562206204951426
0.9335711101203745,0.6564263322884013
0.9335711101203745,0.6566321730950141
0.9335711101203745,0.6568381430363864
0.9335711101203745,0.657044242234076
0.9335711101203745,0.6572504708097928
0.9335711101203745,0.6574568288854004
0.9335711101203745,0.6576633165829145
0.9335711101203745,0.6578699340245052
0.9335711101203745,0.6580766813324953
0.9335711101203745,0.6582835586293618
0.9335711101203745,0.6584905660377358
0.9335711101203745,0.6586977036804026
0.9331252786446723,0.6585903083700441
0.9331252786446723,0.6587976078061064
0.9331252786446723,0.6590050377833753
0.9331252786446723,0.6592125984251969
0.9326794471689701,0.6591052299936988
0.9326794471689701,0.6593129530412859
0.9326794471689701,0.6595208070617906
0.9326794471689701,0.6597287921791233
0.9326794471689701,0.6599369085173502
0.9326794471689701,0.6601451562006942
0.9322336156932679,0.6600378787878788
0.9322336156932679,0.6602462898642248
0.9322336156932679,0.6604548325963361
0.9317877842175658,0.660347551342812
0.9313419527418636,0.6602402022756005
0.9313419527418636,0.6604489408789124
0.9308961212661614,0.6603415559772297
0.9308961212661614,0.6605504587155964
0.9308961212661614,0.660759493670886
0.9308961212661614,0.6609686609686609
0.9308961212661614,0.6611779607346422
0.9308961212661614,0.6613873930947102
0.9308961212661614,0.6615969581749049
0.9308961212661614,0.6618066561014263
0.9308961212661614,0.6620164870006341
0.9308961212661614,0.6622264509990485
0.9308961212661614,0.6624365482233503
0.9304502897904592,0.6623294192319898
0.930004458314757,0.6622222222222223
0.930004458314757,0.662432518259765
0.930004458314757,0.6626429479034307
0.930004458314757,0.6628535112805847
0.930004458314757,0.663064208518754
0.930004458314757,0.663275039745628
0.930004458314757,0.6634860050890585
0.930004458314757,0.6636971046770601
0.930004458314757,0.6639083386378103
0.930004458314757,0.6641197070996498
0.930004458314757,0.6643312101910828
0.930004458314757,0.6645428480407773
0.930004458314757,0.6647546207775653
0.930004458314757,0.6649665285304431
0.930004458314757,0.6651785714285714
0.930004458314757,0.6653907496012759
0.930004458314757,0.6656030631780472
0.930004458314757,0.6658155122885413
0.930004458314757,0.6660280970625798
0.930004458314757,0.6662408176301501
0.930004458314757,0.6664536741214058
0.930004458314757,0.6666666666666666
0.930004458314757,0.6668797953964194
0.930004458314757,0.6670930604413176
0.930004458314757,0.6673064619321817
0.930004458314757,0.66752
0.930004458314757,0.6677336747759283
0.930004458314757,0.6679474863912904
0.930004458314757,0.6681614349775785
0.930004458314757,0.668375520666453
0.930004458314757,0.6685897435897435
0.930004458314757,0.6688041038794486
0.9295586268390549,0.668697883258499
0.9291127953633527,0.6685915944818736
0.9291127953633527,0.668806161745828
0.9291127953633527,0.6690208667736758
0.9291127953633527,0.6692357096981374
0.9291127953633527,0.669450690652104
0.9291127953633527,0.6696658097686375
0.9291127953633527,0.6698810671809707
0.9291127953633527,0.670096463022508
0.9291127953633527,0.6703119974268253
0.9286669638876505,0.6702059202059202
0.9286669638876505,0.6704216285806244
0.9286669638876505,0.6706374758531873
0.9286669638876505,0.6708534621578099
0.9282211324119483,0.6707474226804123
0.9282211324119483,0.6709635836287464
0.9282211324119483,0.6711798839458414
0.9282211324119483,0.6713963237665269
0.9282211324119483,0.6716129032258065
0.9282211324119483,0.6718296224588577
0.9282211324119483,0.672046481601033
0.927775300936246,0.6719405876654827
0.927775300936246,0.6721576227390181
0.927775300936246,0.6723747980613893
0.927775300936246,0.6725921137685844
0.927329469460544,0.6724862592951827
0.927329469460544,0.6727037516170763
0.927329469460544,0.6729213846651569
0.927329469460544,0.6731391585760518
0.927329469460544,0.6733570734865653
0.927329469460544,0.6735751295336787
0.927329469460544,0.6737933268545514
0.927329469460544,0.6740116655865198
0.927329469460544,0.6742301458670988
0.927329469460544,0.6744487678339819
0.927329469460544,0.6746675316250406
0.927329469460544,0.6748864373783258
0.9268836379848417,0.6747809152872444
0.9268836379848417,0.675
0.9268836379848417,0.6752192270217603
0.9268836379848417,0.6754385964912281
0.9268836379848417,0.6756581085472864
0.9268836379848417,0.6758777633289987
0.9268836379848417,0.6760975609756098
0.9268836379848417,0.6763175016265452
0.9268836379848417,0.6765375854214123
0.9268836379848417,0.6767578125
0.9268836379848417,0.6769781830022794
0.9268836379848417,0.6771986970684039
0.9268836379848417,0.6774193548387096
0.9268836379848417,0.6776401564537158
0.9268836379848417,0.6778611020541245
0.9264378065091395,0.6777560339204175
0.9264378065091395,0.6779771615008157
0.9264378065091395,0.6781984334203656
0.9264378065091395,0.6784198498204375
0.9264378065091395,0.6786414108425866
0.9264378065091395,0.6788631166285528
0.9264378065091395,0.6790849673202615
0.9264378065091395,0.6793069630598235
0.9264378065091395,0.6795291039895357
0.9264378065091395,0.6797513902518809
0.9264378065091395,0.6799738219895288
0.9264378065091395,0.6801963993453355
0.9264378065091395,0.6804191224623445
0.9264378065091395,0.6806419914837865
0.9264378065091395,0.6808650065530799
0.9264378065091395,0.6810881678138315
0.9264378065091395,0.681311475409836
0.9264378065091395,0.6815349294850771
0.9264378065091395,0.681758530183727
0.9264378065091395,0.6819822776501477
0.9259919750334373,0.6818778726198292
0.9259919750334373,0.6821018062397373
0.9259919750334373,0.6823258869908015
0.9259919750334373,0.6825501150180743
0.9255461435577351,0.6824457593688363
0.925100312082033,0.6823413350871423
0.925100312082033,0.6825657894736842
0.925100312082033,0.6827903915761764
0.925100312082033,0.6830151415404871
0.925100312082033,0.683240039512677
0.925100312082033,0.6834650856389987
0.925100312082033,0.6836902800658978
0.925100312082033,0.6839156229400132
0.925100312082033,0.6841411144081767
0.9246544806063308,0.6840369393139841
0.9246544806063308,0.6842626195974926
0.9246544806063308,0.6844884488448845
0.9242086491306286,0.6843842852426544
0.9242086491306286,0.6846103038309115
0.9242086491306286,0.6848364717542121
0.9237628176549264,0.6847323198942499
0.9237628176549264,0.6849586776859504
0.9237628176549264,0.6851851851851852
0.9233169861792243,0.6850810453192193
0.9228711547035221,0.684976836532098
0.9228711547035221,0.6852035749751738
0.9228711547035221,0.6854304635761589
0.9228711547035221,0.6856575024842663
0.9228711547035221,0.6858846918489065
0.9228711547035221,0.6861120318196884
0.9228711547035221,0.6863395225464191
0.9228711547035221,0.6865671641791045
0.9228711547035221,0.6867949568679496
0.9228711547035221,0.6870229007633588
0.9228711547035221,0.6872509960159362
0.9228711547035221,0.6874792427764862
0.9228711547035221,0.6877076411960132
0.9224253232278199,0.6876038551013626
0.9224253232278199,0.6878324468085106
0.9224253232278199,0.6880611905553708
0.9224253232278199,0.6882900864936793
0.9219794917521177,0.6881863560732113
0.9215336602764155,0.6880825565912118
0.9215336602764155,0.6883116883116883
0.9210878288007134,0.6882078614257162
0.9206419973250112,0.688103965344885
0.9206419973250112,0.6883333333333334
0.9206419973250112,0.6885628542847616
0.9206419973250112,0.6887925283522348
0.9206419973250112,0.6890223556890224
0.920196165849309,0.6889185580774366
0.9197503343736068,0.6888146911519198
0.9197503343736068,0.6890447561790247
0.9197503343736068,0.6892749749415302
0.9197503343736068,0.6895053475935828
0.9197503343736068,0.6897358742895353
0.9193045028979046,0.6896321070234114
0.9193045028979046,0.6898628303780528
0.9193045028979046,0.6900937081659974
0.9193045028979046,0.6903247405423502
0.9193045028979046,0.6905559276624247
0.9193045028979046,0.6907872696817421
0.9193045028979046,0.6910187667560321
0.9188586714222025,0.6909151860543078
0.9188586714222025,0.6911468812877264
0.9188586714222025,0.6913787319691379
0.9188586714222025,0.6916107382550336
0.9188586714222025,0.6918429003021148
0.9188586714222025,0.6920752182672935
0.9188586714222025,0.6923076923076923
0.9188586714222025,0.6925403225806451
0.9184128399465002,0.692436974789916
0.9184128399465002,0.6926698049764627
0.917967008470798,0.6925664312142616
0.9175211769950958,0.6924629878869448
0.9175211769950958,0.6926960619320094
0.9175211769950958,0.692929292929293
0.9170753455193936,0.6928258672953856
0.9170753455193936,0.6930592991913747
0.9170753455193936,0.6932928884395012
0.9170753455193936,0.6935266351989211
0.9170753455193936,0.6937605396290051
0.9170753455193936,0.6939946018893387
0.9170753455193936,0.6942288221397233
0.9170753455193936,0.6944632005401755
0.9166295140436915,0.6943600135089497
0.9166295140436915,0.6945945945945946
0.9166295140436915,0.6948293342345387
0.9166295140436915,0.6950642325895876
0.9166295140436915,0.6952992898207643
0.9166295140436915,0.6955345060893099
0.9166295140436915,0.6957698815566836
0.9166295140436915,0.6960054163845633
0.9166295140436915,0.696241110734846
0.9166295140436915,0.6964769647696477
0.9166295140436915,0.6967129786513047
0.9166295140436915,0.6969491525423729
0.9166295140436915,0.6971854866056291
0.9161836825679893,0.6970827679782904
0.9161836825679893,0.6973193077706142
0.9161836825679893,0.6975560081466395
0.9161836825679893,0.6977928692699491
0.9161836825679893,0.6980298913043478
