False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.0,0.9978506179473401,0.9995303
0.0,0.99892530897367,0.8072549
9.592694204094161e-06,0.99892530897367,0.7421356
9.592694204094161e-06,0.999462654486835,0.7420716
3.8370776816376646e-05,0.999462654486835,0.22880036
5.755616522456497e-05,0.999462654486835,0.18304564
0.00023981735510235404,0.999462654486835,0.04032784
0.0002590027435105424,0.999462654486835,0.039313328
0.000354929685551484,0.999462654486835,0.025146337
0.0003741150739596723,0.999462654486835,0.02456289
0.0004028931565719548,0.999462654486835,0.021274973
0.0004316712391842373,0.999462654486835,0.02107509
0.000537190875429273,0.999462654486835,0.012821498
0.0005563762638374613,0.999462654486835,0.012315157
0.0005755616522456497,0.999462654486835,0.012196563
0.0006139324290620263,0.999462654486835,0.012052842
0.0006906739826947797,0.999462654486835,0.010122367
0.000709859371102968,0.999462654486835,0.00960389
0.0007866009247357213,0.999462654486835,0.0072452785
0.0008057863131439096,0.999462654486835,0.0072340444
0.0008153790073480038,0.999462654486835,0.00711154
0.0008633424783684746,0.999462654486835,0.007020609
0.000892120560980757,0.999462654486835,0.0062636104
0.0009304913377971337,0.999462654486835,0.0060632094
0.0010168255856339813,0.999462654486835,0.0050745113
0.0010360109740421696,0.999462654486835,0.0050199307
0.001074381750858546,0.999462654486835,0.004525649
0.001074381750858546,1.0,0.0043954067
0.001131937916083111,1.0,0.0040989304
0.0011607159986953936,1.0,0.004098598
0.0011703086928994877,1.0,0.003838939
0.0011990867755117703,1.0,0.0038192861
0.001237457552328147,1.0,0.003721776
0.0012758283291445236,1.0,0.003532756
0.001295013717552712,1.0,0.0034994504
0.001486867601634595,1.0,0.0023248463
0.0015060529900427833,1.0,0.0022958815
0.001534831072655066,1.0,0.0022022391
0.0015827945436755367,1.0,0.0021916088
0.0016307580146960076,1.0,0.002052001
0.00165953609730829,1.0,0.0020440056
0.0016979068741246666,1.0,0.0020196384
0.001707499568328761,1.0,0.0019925977
0.0017458703451451374,1.0,0.0019752176
0.001784241121961514,1.0,0.0018177987
0.001956909617635209,1.0,0.0017881503
0.002072021948084339,1.0,0.0015631202
0.0021008000306966213,1.0,0.0015502971
0.00211998541910481,1.0,0.00153658
0.002148763501717092,1.0,0.00152492
0.0021679488901252806,1.0,0.0014935468
0.002196726972737563,1.0,0.0014014281
0.0022159123611457513,1.0,0.0013919637
0.0022255050553498454,1.0,0.0013873602
0.002263875832166222,1.0,0.0013519337
0.0022734685263703165,1.0,0.0013503213
0.0023022466089825987,1.0,0.0013460354
0.0023214319973907873,1.0,0.0013285164
0.0023406173857989754,1.0,0.0013199527
0.00235021008000307,1.0,0.0013143583
0.002369395468411258,1.0,0.0013093662
0.0023981735510235406,1.0,0.0012749947
0.002426951633635823,1.0,0.0012733247
0.0024461370220440113,1.0,0.0012462408
0.0025132858814726705,1.0,0.0011290713
0.002551656658289047,1.0,0.0011113865
0.0025612493524931413,1.0,0.0010984276
0.002618805517717706,1.0,0.0010955142
0.0026379909061258946,1.0,0.0010870027
0.002666768988738177,1.0,0.0010469835
0.002705139765554554,1.0,0.0010377641
0.002724325153962742,1.0,0.0010189813
0.0027626959307791186,1.0,0.0010070014
0.0027818813191873067,1.0,0.0009818578
0.0027914740133914012,1.0,0.0009817937
0.0028106594017995893,1.0,0.00097533606
0.00285862287282006,1.0,0.0009450264
0.0028778082612282486,1.0,0.0009351452
0.0028874009554323427,1.0,0.00092876615
0.0029161790380446253,1.0,0.00092712964
0.0029353644264528134,1.0,0.00091390335
0.0030025132858814726,1.0,0.00091361254
0.0030121059800855667,1.0,0.0009089629
0.003069662145310132,1.0,0.0009082391
0.003079254839514226,1.0,0.0009064271
0.0031176256163306026,1.0,0.0008931558
0.0031272183105346967,1.0,0.00088246167
0.0031559963931469793,1.0,0.0008736032
0.003194367169963356,1.0,0.0008657536
0.0032423306409838266,1.0,0.000816407
0.0033862210540452392,1.0,0.00081640505
0.00343418452506571,1.0,0.00078349333
0.0035301114671066514,1.0,0.0007817173
0.00354929685551484,1.0,0.0007740179
0.0035972603265353106,1.0,0.0007710625
0.003616445714943499,1.0,0.0007538728
0.0036356311033516873,1.0,0.0007502478
0.00366440918596397,1.0,0.0007092546
0.0037219653511885347,1.0,0.0006995928
0.0037411507395967232,1.0,0.0006900566
0.0038370776816376647,1.0,0.00068738486
0.003856263070045853,1.0,0.0006760957
0.00389463384686223,1.0,0.0006513483
0.0039330046236786065,1.0,0.00065099454
0.003990560788903172,1.0,0.0006457677
0.0040193388715154535,1.0,0.00062689884
0.0040385242599236424,1.0,0.00062077574
0.004067302342535925,1.0,0.0006035006
0.004096080425148207,1.0,0.00059631484
0.004134451201964584,1.0,0.0005954715
0.00417282197878096,1.0,0.00059022644
0.004192007367189149,1.0,0.00058017217
0.004211192755597337,1.0,0.0005795272
0.004268748920821902,1.0,0.00057424844
0.004326305086046467,1.0,0.0005642736
0.004335897780250561,1.0,0.0005615462
0.004383861251271032,1.0,0.0005610313
0.0044126393338833145,1.0,0.00055493484
0.004527751664332444,1.0,0.00054286805
0.004546937052740633,1.0,0.00054229633
0.004594900523761104,1.0,0.0005413933
0.004604493217965197,1.0,0.0005334627
0.00463327130057748,1.0,0.00053157296
0.004652456688985668,1.0,0.0005263499
0.004671642077393857,1.0,0.00052292965
0.004710012854210233,1.0,0.000519195
0.004719605548414328,1.0,0.00051613647
0.004796347102047081,1.0,0.0005011657
0.004805939796251175,1.0,0.00048407327
0.004825125184659364,1.0,0.00047853598
0.004949830209312588,1.0,0.0004717067
0.005007386374537152,1.0,0.00046963256
0.005160869481802659,1.0,0.00045168767
0.005170462176006753,1.0,0.0004489913
0.005189647564414941,1.0,0.0004481176
0.005381501448496825,1.0,0.00044695166
0.005419872225313201,1.0,0.00043319314
0.005515799167354143,1.0,0.00043170762
0.005544577249966425,1.0,0.00042807253
0.0055637626383746135,1.0,0.00042312153
0.005698060357231932,1.0,0.0003955871
0.0057076530514360265,1.0,0.00038534313
0.005736431134048309,1.0,0.00038487613
0.005813172687681062,1.0,0.00037830722
0.00594747040653838,1.0,0.000377347
0.006120138902212076,1.0,0.0003499263
0.006129731596416169,1.0,0.00031853328
0.006657329777641348,1.0,0.00031711976
0.006686107860253631,1.0,0.00030606476
0.006820405579110949,1.0,0.0002947491
0.007290447595111563,1.0,0.00028321132
0.007866009247357213,1.0,0.00027554223
1.0,1.0,9.469458e-05
