False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.0,0.18054809242342826,1.0
0.0,0.18216012896292316,0.999465811965812
0.0,0.1832348199892531,0.9985754985754985
0.0,0.184846856528748,0.9982905982905983
0.0,0.18699623858140785,0.9978632478632479
0.0,0.1875335840945728,0.9971509971509971
0.0,0.19022031166039763,0.9966804029304029
0.0,0.19344438473938744,0.9960531329958081
0.0,0.1950564212788823,0.9957854157646683
0.0,0.19613111230521224,0.9954530320989514
0.0,0.1972058033315422,0.9943019943019944
0.0,0.2015045674368619,0.9940295486743573
0.0,0.2031166039763568,0.993846901943182
0.0,0.2058033315421816,0.993773446262134
0.0,0.21010209564750135,0.9935228792371649
0.0,0.21117678667383127,0.9933048433048434
0.0,0.2122514777001612,0.9931922083084873
0.0,0.21278882321332618,0.9928774928774928
0.0,0.21440085975282105,0.9921174731701048
0.0,0.23428264373992477,0.9917168925999347
0.0,0.23481998925308975,0.9916167272489113
0.0,0.2568511552928533,0.9915221669562241
0.0,0.2659860290166577,0.9914529914529915
0.0,0.2686727565824825,0.9898249898249898
0.0,0.27028479312197745,0.989385414819472
0.0,0.2729715206878023,0.9882227627961154
0.0,0.27458355722729716,0.9881743344858099
0.0,0.28049435787211174,0.9852998933961734
0.0,0.2831810854379366,0.9852956132183581
0.0,0.2858678130037614,0.9844198527432054
0.0,0.28801719505642126,0.984412805553697
0.0,0.2901665771090811,0.983739863281255
0.0,0.2987641053197206,0.9837350250239341
0.0,0.2998387963460505,0.9837230956511877
0.0,0.3530360021493821,0.9836396401263289
0.0,0.35518538420204193,0.9834294125474785
0.0,0.35626007522837183,0.983397793836866
0.0,0.3567974207415368,0.983351635102441
0.0,0.36324556689951637,0.9833421075540606
0.0,0.3648576034390113,0.9832106931860868
0.0,0.3659322944653412,0.9830984406001769
0.0,0.36754433100483613,0.983078644089589
0.0,0.3707684040838259,0.983046486789808
0.0,0.37184309511015584,0.9829884107106479
0.0,0.37291778613648574,0.9829786730364352
0.0,0.3745298226759807,0.9829751584092156
0.0,0.37560451370231057,0.9829540457433174
0.0,0.3772165502418055,0.9829325116677683
0.0,0.37936593229446536,0.9829059829059829
0.0,0.38527673293927994,0.9796986056894849
0.0,0.3863514239656099,0.9796273259388013
0.0,0.39172487909725956,0.9779702354719718
0.0,0.3938742611499194,0.9772079772079771
0.0,0.3944116066630844,0.977162519363494
0.0,0.4046211714132187,0.9769272333324215
0.0,0.4078452444922085,0.9750254439182481
0.0,0.4245029554003224,0.9749275857860213
0.0,0.42557764642665236,0.9748442931798891
0.0,0.4261149919398173,0.9748153332001115
0.0,0.4282643739924772,0.9747766956744204
0.0,0.44707146695325095,0.9747638078965996
0.0,0.4492208490059108,0.9745701037245557
0.0,0.4578183772165502,0.9745238209886612
0.0,0.4599677592692101,0.974428149862207
0.0,0.461579795808705,0.9744070371963087
0.0,0.4626544868350349,0.9743589743589743
0.0,0.46372917786136486,0.9742956752865544
0.0,0.4658785599140247,0.9742153350737706
0.0,0.4707146695325094,0.9697360507905907
0.0,0.4782375067168189,0.969486692421414
0.0,0.4787748522299839,0.9692307692307692
0.0,0.48038688876947877,0.9691572748002504
0.0,0.4814615797958087,0.9688536663556179
0.0,0.4825362708221386,0.9686609686609686
0.0,0.491671144545943,0.9686517890326527
0.0,0.49274583557227297,0.9685752457517964
0.0,0.49919398173025253,0.966871742559661
0.0,0.5002686727565825,0.966871352841113
0.0,0.5013433637829124,0.9664823194234957
0.0,0.5024180548092424,0.9663805772390128
0.0,0.5051047823750672,0.9663672125434823
0.0,0.507791509940892,0.9659768124416527
0.0,0.5088662009672219,0.9659524696957908
